"shot_id","shot_made_flag"
6394,2.07309925506955e-05
6405,0.00100867244976338
6406,7.01495902325642e-06
6416,7.16786930378601e-06
6421,1.96566584880175e-05
6422,4.52049050132835e-06
6440,0.00147854690720494
6457,7.21443264670068e-05
6460,1.43934199837991e-05
6463,2.06378610680009e-05
6474,7.16801610671302e-05
6476,3.14484688985938e-06
6477,1.17049323156994e-06
6482,9.95669857294423e-05
6488,5.10469711488635e-06
6489,5.05150264610138e-06
6494,1.02279195572064e-06
6499,2.51722823686641e-05
6507,3.46169027242527e-06
6524,1.36929092550721e-06
6527,1.08197607448123e-06
6531,3.39321764506978e-06
6536,2.07134240996706e-05
6538,1.25084439272719e-06
6542,1.55215756108662e-05
6565,2.57216796378182e-06
6584,1.98215419579867e-06
6588,4.53817266835115e-06
6597,3.11461274638981e-06
6603,0.000104787160801307
6609,0.000101671991647706
6613,0.000104578930064863
6622,2.96124598473903e-06
6630,1.66341200053826e-06
6637,1.21991257293624e-05
6639,0.000105296013411679
6640,1.28520514743572e-06
6646,2.15963751477961e-06
6647,2.07043520591591e-05
6648,0.00143997232077363
6669,4.73373829917204e-06
6680,1.33533270548325e-06
6681,1.24693048151464e-06
6684,1.32735422082173e-07
6693,2.08508272793336e-06
6694,5.14799038784313e-06
6704,5.34838498320795e-06
6706,2.10446833606349e-05
6710,2.0754162426642e-06
6713,1.2264705265325e-05
6718,8.20262150849169e-06
6732,2.01945279974609e-06
6737,1.28763158684002e-05
6739,1.45990312894237e-06
6742,1.1294120076908e-05
6746,9.06667084623512e-06
6753,2.54596670255309e-06
6771,5.81842627728919e-06
6784,5.87226902395519e-06
6790,0.00179548962255796
6795,2.07787025030247e-05
6807,3.53847876479489e-06
6808,9.08415763232484e-06
6818,5.28634031598604e-06
6823,1.70509248004248e-06
6830,2.09927392228052e-05
6831,2.06429305516827e-05
6832,4.95975027525238e-06
6836,1.20570681314868e-05
6846,2.53555887114469e-06
6850,1.44318096186963e-06
6854,1.40745201844433e-06
6868,0.000101048568230301
6876,7.32273109859002e-06
6877,5.37659172658066e-05
6881,1.61092997663688e-06
6882,4.79677450746616e-06
6884,3.87933526541371e-06
6886,3.76892245445053e-06
6901,1.5772347194765e-06
6910,1.61833679985598e-06
6913,5.11805797425639e-06
6914,6.60154864824738e-05
6918,0.00011190616804639
6930,0.000111531307789072
6941,5.38802789280014e-06
6944,8.99297426728932e-06
6945,1.33044157933785e-05
6947,2.06907328170267e-05
6949,7.1781320220131e-05
6952,1.2397135001548e-05
6963,8.45629628954922e-06
6964,4.12099178075146e-05
6972,9.95022695207598e-05
6979,6.28391126533683e-06
6981,1.33424407099772e-06
6988,9.98767045303515e-05
6990,4.29157279095506e-06
6998,4.82199455619818e-06
7004,1.76591332329572e-06
7016,6.54221534606481e-06
7027,1.86644748325407e-06
7042,4.72179212703902e-06
7056,3.71948765700077e-06
7061,6.39773945918123e-06
7069,8.9335140236165e-06
7071,4.90744376072177e-06
7088,1.98825763148084e-05
7099,1.24631640242637e-05
7108,2.63321507313336e-06
7121,0.000188149250143771
7125,0.000105727395211343
7136,1.19632959180413e-05
7149,3.15720744464275e-05
7150,4.77193825583184e-06
7151,3.66946393713056e-06
7167,3.06280695691665e-06
7177,7.14410427343182e-05
7178,3.11781283788638e-06
7183,2.5087118334321e-05
7186,2.02448119123028e-06
7190,5.17092747656855e-06
7201,4.77849512374449e-06
7202,5.44827525595672e-06
7207,4.96792719722042e-06
7213,5.2539213956203e-06
7224,1.69750260259121e-05
7225,5.45293987422628e-06
7233,3.40322221057018e-06
7239,5.01715289705025e-06
7246,1.35034844878227e-05
7248,4.52393821183618e-06
7261,1.98224710801734e-05
7264,1.67605191734277e-06
7266,1.0848173242716e-06
7274,1.09559370645741e-06
7279,1.39097705662638e-05
7293,1.4953881105078e-06
7315,1.33647765232186e-06
7322,3.95183314354919e-06
7326,0.00013712763655207
7341,1.64826891197144e-06
7363,2.07295445720735e-05
7365,5.34982438884909e-06
7371,4.89245780627584e-06
7377,2.09254012377677e-06
7393,0.000107491172063189
7405,1.27406481151513e-05
7410,2.06811225556815e-05
7434,3.28755560483464e-05
7438,2.01215317411256e-06
7447,2.36947847072283e-05
7450,9.3425265971834e-05
7452,2.42750538051348e-06
7453,7.03650663532467e-07
7455,1.4116945307037e-06
7456,1.51105319440643e-06
7457,0.000379362353546435
7466,2.06208758837606e-05
7470,7.28925276756866e-05
7474,4.91504835780635e-06
7487,6.95249776644645e-06
7488,1.31595975569002e-05
7492,8.61849131622865e-05
7496,2.19634719511538e-06
7501,1.5319867885294e-05
7505,1.19235382509757e-05
7512,1.24966264840927e-06
7526,2.17103620677172e-05
7536,9.68474481057442e-06
7538,5.98032827922406e-05
7539,4.86156761540943e-06
7544,9.995354985208e-05
7554,6.02066044433405e-06
7564,1.34038977992415e-05
7566,8.89740631994591e-06
7580,6.61008482168029e-06
7581,3.26071019312974e-05
7584,3.15537023673138e-06
7587,1.38184520575811e-06
7589,4.54821791295498e-06
7590,4.44363161246819e-06
7594,7.77367298978721e-06
7597,4.48567003999023e-06
7602,0.000305551986058793
7603,5.07496840823478e-06
7605,7.1894209694858e-06
7609,4.40508566040883e-06
7613,8.05041537166061e-06
7619,1.13956575584653e-05
7625,1.27282851242274e-05
7626,2.00510989491756e-05
7636,2.06800350527369e-05
7639,0.000104824494325742
7641,2.66998032070024e-06
7643,8.38398351671732e-05
7644,2.97200870152789e-06
7657,4.33255249981958e-06
7661,2.51628383444309e-05
7666,3.46514112642246e-06
7673,1.46963183262121e-05
7683,1.99321691767557e-05
7685,4.4223978766723e-06
7699,5.77796060833442e-06
7704,2.10500791342298e-05
7705,6.14374213268697e-06
7708,9.06409945892746e-06
7728,1.21754437347598e-05
7733,1.12871912102191e-05
7741,1.26678302404721e-05
7743,2.98633325283429e-06
7745,9.72556234655019e-07
7754,2.312491521708e-05
7756,5.4112549697597e-06
7757,3.8121236820877e-06
7770,6.51897945058055e-06
7773,0.00189901847535245
7774,4.66663170772927e-06
7776,5.99773287749384e-05
7777,1.56608240835469e-06
7778,1.37784805676499e-06
7781,1.41530083830988e-05
7784,3.02853751338951e-06
7789,0.000196913262473977
7794,8.49493041219738e-06
7799,1.21453004293124e-05
7801,2.54383885405064e-05
7818,3.90949871335089e-06
7823,4.89261396423457e-06
7828,4.07168401398468e-06
7832,1.14593804203018e-05
7839,3.16871417993415e-06
7851,1.4980410120853e-05
7856,4.812705647798e-06
7868,2.06972834401893e-05
7869,5.12788431092763e-06
7872,1.20728056714107e-06
7874,9.7762147009967e-07
7878,1.63331543431623e-06
7888,1.14538320203266e-05
7913,1.09514873949935e-06
7923,4.23319685757585e-06
7925,1.9908450144768e-05
7926,7.19366967641294e-06
7938,1.21610836708259e-06
7942,7.14410427343182e-05
7945,4.313496533747e-06
7954,1.93878092487316e-05
7963,5.48624513094414e-06
7969,3.93164039519112e-06
7970,2.0042908747589e-05
7977,2.06515940299607e-05
7981,4.88993214167255e-06
7990,9.00231918060055e-06
8020,1.08678909132845e-05
8023,2.04311060509675e-06
8025,4.58759687303912e-05
8034,1.96151506567557e-05
8039,4.39400617098207e-06
8046,8.84062483071892e-06
8051,5.17164818614402e-06
8055,1.69515808597484e-06
8060,1.78741157639619e-06
8063,1.9665260509739e-06
8073,0.00190960359120466
8074,2.33084201106027e-06
8076,4.58089209778758e-05
8080,5.01261008294109e-06
8088,4.76295247522252e-06
8102,1.37062404359954e-06
8103,2.07403654447427e-05
8104,2.06932049569553e-05
8105,5.14496902657295e-06
8109,1.20578393402677e-05
8115,2.06176965682169e-05
8121,2.02611897527657e-05
8126,1.45583852801215e-05
8135,5.11241655453643e-05
8153,2.19763935967892e-05
8156,3.21347888069187e-06
8160,5.706403605839e-05
8161,1.32918097427074e-05
8162,1.37755695367378e-05
8171,1.5947631306305e-06
8181,1.70250214720118e-06
8183,1.85870565043668e-06
8185,5.9526287392225e-06
8191,0.00194024798575412
8203,9.35639591017729e-07
8204,6.0193554398925e-05
8207,1.00706306613187e-05
8208,4.58046834810048e-06
8209,9.51909411064347e-06
8210,5.39672006607129e-06
8225,4.61342710658344e-06
8226,1.9969319998219e-06
8231,6.2414459153038e-06
8233,3.6443892474023e-06
8244,6.68199918787077e-05
8250,1.76513938754314e-06
8261,2.08498876176162e-05
8265,5.10845538784693e-06
8278,1.83892194808312e-06
8279,1.67854831603806e-06
8280,6.05100591037312e-06
8296,9.60929401750578e-05
8299,3.54563695720559e-06
8300,2.5312865680866e-06
8301,1.39904030290499e-05
8305,1.21617710370761e-05
8327,1.55289750614312e-06
8334,4.42536137724171e-06
8349,1.42133106870794e-06
8355,1.03535983765244e-06
8361,8.68404643574868e-06
8362,3.09966560535445e-06
8364,2.52676705016123e-06
8365,2.67015671607596e-06
8375,1.98383474211729e-06
8378,2.30358822797947e-05
8380,5.31620496970638e-06
8381,3.88973806711028e-06
8387,4.41121268545549e-06
8399,7.23882301052712e-05
8402,0.00143997232077363
8409,2.11982645414689e-06
8433,5.9740409031094e-05
8436,4.83402476048861e-06
8442,5.0798047689874e-06
8448,2.83066862126754e-06
8464,1.5825700988556e-06
8469,8.62080444684378e-06
8474,5.63592361299902e-06
8478,1.17179709752147e-05
8482,3.64159828908268e-06
8490,4.21071251917207e-06
8510,4.91725597455248e-06
8511,4.90196371184916e-06
8527,3.42664866024697e-06
8532,3.80737651360167e-06
8533,2.16128189008194e-06
8538,4.58581482799416e-06
8541,1.9095559435843e-06
8545,4.23053947126051e-06
8553,1.23647973291613e-05
8554,5.30023383827633e-06
8555,4.37426555236795e-06
8569,1.21391948019051e-06
8586,4.81500804369384e-05
8593,1.55840975764568e-06
8600,0.00188700207851483
8606,3.21130254096884e-05
8607,3.3508929755845e-06
8611,3.81118231126929e-06
8613,3.48632604040345e-05
8618,0.000199345500836707
8630,3.14916913896405e-06
8637,3.44203791338188e-06
8650,3.79664197955484e-06
8652,2.22173237825447e-06
8661,1.44627662587463e-05
8669,1.58277877429615e-06
8673,1.91541012306244e-06
8674,1.94159400173773e-06
8678,9.96178811264634e-05
8682,1.34098761159455e-06
8688,1.69537884247427e-05
8689,0.000100185413437201
8695,2.13071047957476e-06
8698,4.65647691742031e-06
8703,4.68565151003871e-06
8709,1.95771228172452e-06
8716,4.39693039758192e-06
8723,1.43914351306533e-06
8737,9.35629470680367e-06
8753,5.06986615274254e-06
8773,2.08548601769118e-05
8774,1.59750532606111e-06
8778,5.79359286303207e-05
8786,6.8781550545246e-06
8794,1.41832118351681e-05
8795,1.25155900478318e-05
8800,1.00005680088208e-06
8804,5.16418276313228e-06
8808,4.34641829431021e-06
8809,5.968787199038e-06
8817,2.05769874861853e-05
8818,5.15588118923368e-06
8825,3.30313906095342e-06
8830,5.14014687719188e-06
8833,1.74315990407521e-06
8834,1.65149586963416e-06
8836,4.79681920376298e-06
8837,4.85186835667106e-06
8844,1.53860827071106e-06
8851,1.62309742590412e-06
8861,0.000360031232386513
8864,1.18582928451942e-05
8865,1.8444626257678e-06
8869,3.0004277972814e-06
8873,7.17959198181823e-05
8880,1.48791163013242e-05
8884,5.14426808414712e-06
8888,3.52096600966319e-06
8889,3.54049079191349e-06
8891,7.23995460707055e-05
8893,3.44200206995776e-06
8897,3.79708832149379e-06
8905,4.85466678777525e-06
8910,7.70695251407667e-05
8918,1.4098840021973e-05
8939,1.7953947897151e-06
8940,5.25681758361834e-06
8941,2.4030128841651e-06
8944,1.03920230594176e-06
8949,3.89864957202948e-06
8950,1.38535773299085e-06
8958,1.99332017118345e-05
8967,0.000104638086933255
8975,5.25094194677032e-06
8979,4.57623425536336e-06
8980,1.54925665029875e-06
8991,9.52864021517084e-07
8995,6.75934336627401e-07
8996,2.11489112645224e-06
8998,0.000105127761062661
9000,4.62857412587364e-06
9001,5.36172193894958e-05
9002,5.12870892362175e-06
9024,4.45521757092943e-06
9026,2.3821744899304e-06
9027,4.96887533622075e-06
9034,3.78913033542852e-06
9038,1.79719605416258e-06
9050,8.20050820362019e-06
9052,2.34966532251273e-05
9054,1.19359447787009e-05
9078,0.000197539713045235
9097,5.35593236130118e-06
9109,1.13264156200641e-06
9112,2.11745149188365e-05
9115,1.63868066631948e-06
9125,2.06567063576372e-05
9132,4.12392454835585e-06
9136,3.82496619793609e-06
9139,3.17842194974198e-06
9140,3.6586063285263e-06
9142,6.76613441928967e-06
9143,5.5214621481334e-06
9147,5.15039995856984e-05
9159,4.95672264103478e-06
9165,5.13420335570748e-05
9172,4.0915968390187e-06
9177,1.96883995579646e-06
9179,1.2328049384354e-06
9185,4.03547616324293e-06
9196,0.000261838605583121
9201,4.45456839239463e-06
9209,1.8397665838402e-06
9210,1.03058457093858e-05
9212,5.00605822726151e-06
9214,5.24678867613316e-06
9240,0.00145653408707282
9241,5.32967294842278e-06
9244,4.44996278897696e-06
9249,1.08913474907213e-06
9250,5.09372997364239e-06
9255,4.51678619078355e-06
9258,9.55735092164956e-06
9263,1.46627174438428e-06
9266,3.6113930860111e-06
9269,5.37277800290757e-06
9272,3.31996942549022e-06
9276,7.14107896056894e-05
9290,5.06765811645167e-06
9299,2.03959095690477e-06
9303,3.29575863535709e-06
9310,4.15437314148172e-07
9311,4.30947619459343e-06
9314,4.89373912773811e-06
9315,0.000122297510773139
9325,1.21404011933537e-05
9328,8.96826769588536e-06
9329,1.665702131616e-05
9332,0.00164403803362111
9337,2.10135530468703e-05
9353,5.1916096824835e-05
9355,4.89346956887999e-06
9356,1.98134573013074e-05
9362,4.71737238711001e-05
9364,1.41311190041269e-05
9366,1.41204930644695e-05
9387,0.000616308060852747
9388,0.00189437353490316
9396,2.09212315482989e-05
9400,3.74117792941277e-06
9406,4.59770050964216e-06
9411,3.79646837562487e-06
9416,1.96375568500622e-05
9417,0.000106567595631524
9423,9.97958166160203e-05
9425,1.74422634270855e-05
9426,1.2878902252943e-05
9427,5.54703716028042e-06
9429,0.000100989976594211
9430,4.71693800698577e-05
9434,1.56604797994506e-05
9442,4.52303362138394e-06
9458,5.1129374143349e-06
9476,3.17135853743521e-06
9481,4.81459057010166e-06
9483,4.90924282469596e-06
9484,4.56579783931427e-06
9487,0.000104857811240919
9488,4.99772395989378e-06
9490,1.38502103683428e-06
9502,0.000610689017314732
9505,4.8565283919722e-06
9509,1.41120248363279e-05
9515,3.99517089317021e-06
9516,4.86900918407961e-06
9532,1.31994847290703e-05
9539,4.40412937153446e-05
9542,1.88436322105088e-05
9549,1.64502793541604e-06
9550,1.00464697794829e-05
9553,5.77686442054851e-06
9554,5.83850948763794e-06
9561,1.19255937118408e-05
9566,1.00602408012528e-05
9571,3.16594344256986e-06
9577,5.20117218374482e-06
9584,4.91217410378472e-06
9592,4.95332837558319e-06
9596,7.16381728960105e-05
9602,1.24467427628719e-06
9603,1.36065063226949e-06
9604,6.09804810428651e-05
9608,5.96130435830354e-05
9609,4.48699560649877e-06
9613,4.81550168933141e-06
9623,1.70131608632394e-06
9630,0.0018506701751142
9633,4.41689410938951e-06
9648,1.42447136915001e-06
9665,2.0209268488703e-05
9668,1.87211477239628e-06
9678,3.06436485116432e-06
9679,2.90263643434287e-06
9693,0.000100361319442833
9718,0.000104823836794836
9720,7.23995460707055e-05
9744,4.88095669552816e-06
9745,2.01689071720107e-06
9746,9.97715014238275e-05
9753,1.97617036958378e-06
9758,2.07173462435928e-05
9759,4.73464116427968e-06
9763,3.14946017611905e-06
9766,3.52999989701198e-06
9767,1.13427713484315e-06
9777,4.47513516855891e-05
9781,1.15027992359098e-05
9789,2.28517216191527e-06
9790,4.99893024511007e-06
9799,3.7019546774337e-06
9802,1.12692887993782e-06
9805,6.01211771529264e-05
9807,1.20038813207474e-05
9812,5.41903026769227e-06
9818,2.56686523630064e-06
9820,0.000106489800311901
9822,3.84794091793747e-06
9824,2.07523980922912e-05
9834,2.07573835751828e-05
9836,4.18122709319935e-06
9847,4.81411989572693e-06
9864,0.000313499151792689
9869,1.77852374950438e-06
9875,4.57925357466418e-06
9880,8.78414100244519e-06
9889,0.000100553864156961
9894,1.68591620597378e-06
9909,0.000120224358037121
9915,1.18607401448662e-05
9919,1.17422459179794e-05
9920,0.000100686849190792
9940,2.2716039510695e-05
9946,2.04878532325281e-05
9958,0.000105161160308122
9959,1.97844267560602e-06
9973,1.02203307856236e-05
9976,4.49195454991675e-06
9978,2.04963437855201e-06
9982,1.92543515423536e-06
9987,1.6705211138498e-06
9988,1.09619356774245e-05
9992,1.10946006650523e-05
10000,1.88973023168171e-08
10002,5.4631692633456e-05
10005,5.29985810675371e-06
10008,3.92191386933008e-06
10009,3.07229324044273e-06
10011,3.49595138905306e-06
10021,5.79444214888681e-06
10022,0.00010631010624544
10053,1.58151419012716e-06
10074,2.05214803019131e-06
10076,4.7764770061302e-06
10090,1.91282480877659e-05
10092,3.97967746089728e-06
10099,4.20549461130513e-06
10102,1.81504622260831e-06
10103,1.61898806130417e-06
10106,2.06560102541873e-06
10108,0.000120276508947199
10113,7.1591880042023e-05
10119,4.95241415431396e-06
10122,5.37665964723273e-06
10125,5.07354054703966e-06
10140,1.57312994109068e-05
10155,3.43058621840836e-06
10159,1.0084127176066e-05
10164,1.4124511269417e-05
10175,4.58957541427617e-06
10176,4.32556797156493e-05
10178,1.16350387212046e-05
10186,2.11573520741864e-05
10200,3.11718124782887e-06
10204,1.44760141874998e-05
10206,1.41204930644695e-05
10211,1.67716736047235e-06
10212,2.130543006235e-06
10217,3.87590413984978e-06
10220,1.98224710801734e-05
10230,2.07677045053948e-05
10234,3.69069814984504e-06
10235,3.15550129380535e-06
10239,1.33115667811023e-06
10240,2.99601199639418e-06
10242,3.2734206510855e-06
10245,1.47728192813979e-06
10246,5.50132374423647e-05
10247,2.13508279710653e-06
10250,2.0044457803311e-06
10254,0.00010826004538439
10257,4.59501702813528e-06
10260,1.06157303345702e-05
10261,9.93253570800359e-05
10265,1.70896396807254e-06
10273,3.19212089523375e-06
10274,1.04448603670037e-06
10277,1.18729345086414e-05
10289,0.000208667422659262
10290,9.55681012377991e-07
10298,4.41359032629305e-06
10301,2.45071076294578e-06
10304,2.05785619225051e-05
10305,4.62624167910739e-06
10313,3.97430693586786e-06
10320,1.34471184015879e-06
10323,3.65007773796314e-06
10328,4.81795885764719e-06
10332,0.00179886627455333
10336,0.00190577109268721
10343,1.78384814031577e-06
10348,2.08424306473701e-05
10350,5.28181677291568e-06
10351,5.02164795477443e-06
10354,1.31888866284247e-06
10372,3.91121536647338e-06
10373,2.20393109498312e-05
10380,5.43981766284438e-06
10383,1.25609134463523e-05
10396,5.44777361480259e-05
10397,2.11767599680187e-05
10399,6.1577955714213e-05
10400,2.21455532493946e-05
10401,4.93496160617252e-06
10402,4.98353297772073e-06
10403,2.16626308263254e-05
10410,0.00063927222193014
10412,9.45707882532329e-06
10415,2.92481983706899e-06
10424,4.82206824259351e-06
10428,5.46751363950065e-06
10432,1.43221611897967e-06
10462,1.98964447588109e-05
10477,1.28714839030994e-06
10482,1.50822399960594e-06
10484,1.80962618818386e-06
10493,3.08775101668041e-06
10495,9.10737328538086e-06
10497,3.06586171216154e-06
10516,3.81033942118007e-06
10521,3.34303580540015e-06
10522,1.30488309940491e-05
10523,4.57740509346178e-05
10528,1.7421815383353e-06
10530,5.17151139362023e-06
10532,7.97367858677944e-06
10533,1.54626904745512e-06
10543,8.47414002710878e-05
10547,1.34243159589865e-05
10552,2.08405043192787e-06
10558,5.21047663293034e-06
10571,2.637270049452e-06
10572,8.97241286063553e-07
10574,1.07123512687293e-06
10583,2.45658541962693e-05
10600,9.40999345184776e-06
10607,1.10342905693136e-05
10608,9.58899295498161e-06
10614,1.6486879370952e-06
10630,2.31273692287357e-06
10634,4.30246416803181e-06
10635,1.78699198077823e-06
10641,0.000105765218971181
10643,1.00742433341913e-05
10644,1.96430183198674e-05
10648,1.06505867239582e-05
10669,1.92078732752192e-06
10675,4.46292191644222e-06
10686,0.000105119967388555
10704,1.64237430011801e-06
10707,1.87453854088146e-06
10722,1.32779660348487e-06
10736,4.09833708074299e-05
10764,5.20629482612177e-06
10767,0.000104991169058387
10776,3.66794058703632e-06
10779,1.58275340458705e-05
10781,1.73427568626494e-06
10792,5.67324108466997e-05
10797,3.58762455421095e-06
10798,4.87115899304772e-06
10801,9.97727168677471e-06
10802,5.72503235276874e-06
10805,1.44973719675267e-06
10808,3.03956592528446e-06
10810,0.000211059407722135
10816,4.88913052990903e-06
10817,1.6047651761808e-06
10829,4.08365010602604e-05
10843,1.40875181618211e-05
10858,1.42675283157066e-05
10866,2.02610596311106e-06
10876,4.5743563835657e-06
10887,1.78413322171182e-06
10891,1.30556105338701e-06
10896,1.92896964192798e-06
10900,2.37434104300127e-05
10905,6.07271172883974e-06
10907,4.55982304373694e-06
10917,7.90206432743686e-07
10936,1.40891977367893e-05
10947,1.55856619890302e-06
10948,5.7042823784068e-05
10951,4.28256129558409e-06
10955,3.33636383059066e-06
10969,1.08174270945941e-05
10984,3.02300866453525e-06
10987,2.44757756733347e-06
10990,1.07221143568034e-06
10992,1.40858904428084e-05
10996,4.3978607771623e-06
10997,1.22264230218243e-05
10999,5.02688209625203e-06
11000,5.96817311888896e-05
11001,1.93581011226801e-06
11010,1.992035788862e-05
11016,2.06592670777114e-05
11018,0.000105732101404411
11034,0.000388872546318912
11039,4.63146669459217e-06
11041,4.52848416772873e-06
11047,3.62651338246769e-06
11053,8.83837373690171e-06
11055,1.00794739186548e-06
11056,4.09967206109749e-06
11065,4.45755104770209e-06
11068,1.13911145439431e-05
11070,5.11073490576741e-06
11071,1.00162172007578e-05
11072,3.59023898514507e-06
11079,2.00017036946916e-05
11091,5.19088593728319e-06
11094,3.90169424732046e-06
11112,2.01678612971418e-05
11113,2.00510989491756e-05
11128,7.65501372035518e-06
11153,7.27967712664863e-06
11154,6.72568708648272e-07
11163,5.50151958391303e-06
11179,1.43157319887424e-05
11181,1.12379817739581e-05
11206,1.31753979516554e-05
11216,5.32795230348463e-06
11221,3.57731703114805e-06
11223,5.67785585758222e-05
11228,4.75971512617662e-05
11235,3.70287874326788e-06
11237,1.42720071237067e-05
11244,1.28234649750058e-06
11256,1.37392076546115e-05
11267,4.30973362057466e-06
11272,4.07099172075389e-05
11281,5.58420216463549e-06
11285,1.30675188724379e-05
11288,1.97785042937852e-05
11291,3.59834069263535e-06
11293,4.85809192357413e-06
11297,5.09547272638657e-06
11298,1.09707924520902e-05
11299,1.95471384134116e-06
11301,3.57879530727642e-06
11309,2.67141379534435e-05
11331,5.0893673973161e-06
11332,1.3433861416722e-05
11337,2.12776577057734e-06
11343,0.000120047023633639
11347,1.74401493527184e-06
11348,5.07686325780226e-05
11355,0.00100089296197206
11368,5.24111743532022e-06
11369,2.07067115816585e-05
11371,0.000100866985034913
11378,9.40006644049862e-06
11384,4.14503293321829e-06
11387,3.02542064559548e-06
11393,1.19392155121223e-06
11399,1.51378263073825e-05
11412,2.70342486157391e-05
11431,1.97201360760642e-06
11432,1.82189224819234e-06
11444,0.000259263970534635
11450,0.00189223333069011
11451,9.68368318555073e-06
11476,4.60250255279576e-06
11488,2.55909225358996e-06
11495,5.54242556812961e-05
11505,1.20372287541302e-05
11508,0.000377942897203226
11518,1.97555359706217e-05
11522,4.31341435885537e-06
11524,2.09476080377398e-05
11533,2.00671488000659e-05
11549,1.4198698065707e-05
11551,0.00190988903085467
11560,1.83336832056134e-06
11563,1.90357857075961e-06
11565,5.66178932517974e-05
11567,2.5640949290838e-06
11569,4.67601772743572e-06
11598,1.05080851367395e-05
11604,2.4718910143852e-05
11611,4.80409148661262e-06
11617,2.14075261246026e-05
11626,1.41131510442878e-05
11642,4.61493925120681e-06
11643,4.98577526302628e-06
11648,4.23835390810963e-06
11651,1.7047712069691e-06
11663,1.76626002749889e-06
11666,2.74073019447e-05
11685,1.29390357945318e-05
11686,9.45931976072248e-06
11698,9.08188635307017e-07
11708,1.08191814196837e-05
11711,3.58230392205107e-06
11718,3.89025086856284e-06
11742,3.53380000169917e-06
11761,5.46688806559146e-05
11767,4.50947404465066e-06
11768,2.00656700705054e-06
11775,8.43736445966358e-06
11779,1.42720071237067e-05
11786,0.000613762950555222
11790,0.000104846824397896
11791,5.11326371752812e-06
11796,2.08750462374063e-08
11806,1.04325618681643e-05
11810,2.01108901964714e-06
11811,1.96674607919162e-06
11814,3.0310855721614e-06
11816,1.89515676269335e-06
11820,4.39805322286105e-06
11822,5.47044614278084e-06
11829,5.88787880658263e-06
11832,3.1083127593087e-06
11834,7.23176244359478e-05
11836,3.38118342892429e-06
11837,1.16056992966343e-05
11844,2.52969564113162e-05
11847,2.45338246825863e-05
11864,6.01396607300536e-05
11865,1.05018516498422e-05
11872,1.1486481360962e-05
11873,2.09483641958188e-05
11886,2.55609580487055e-05
11894,5.6702113044642e-06
11905,2.68139058044039e-06
11906,7.90613238919654e-07
11907,5.08143171047993e-06
11912,1.52525855721898e-06
11914,3.28984014652797e-05
11918,4.1382594867847e-06
11924,1.90640043115659e-06
11929,0.000612853920138241
11930,2.09474619596791e-06
11936,5.0125998028501e-06
11937,1.16431370700469e-05
11954,2.53240635573568e-05
11957,5.71737078386403e-06
11964,9.39611974211585e-06
11968,7.34322480551003e-07
11972,2.07115980233133e-05
11976,4.98979454661382e-06
11979,4.35266645447316e-06
11981,1.81138089792458e-06
11983,3.96513393184808e-06
11989,2.03855729858272e-06
11991,2.03086752092098e-06
11998,2.12917710735466e-06
12003,3.8293427040836e-06
12007,2.11141798913303e-06
12011,7.47980770965424e-06
12014,2.90028724067112e-06
12024,1.29614047230482e-06
12033,3.12885780507344e-06
12034,8.6306450765669e-06
12041,3.83439811101195e-06
12046,1.95987896385338e-05
12056,5.64809172833163e-06
12064,4.63996005751523e-06
12069,4.49382983055461e-06
12070,1.68634995980253e-06
12071,1.66966184960836e-06
12072,1.29212477053297e-05
12078,1.05301765359173e-06
12091,1.02403875056923e-05
12092,2.06873903568739e-05
12094,5.21357795634939e-06
12098,4.95697912657179e-06
12103,4.47614575234807e-06
12115,9.99419264609291e-05
12118,2.00510989491756e-05
12122,1.84527272016903e-05
12125,0.000614120486966312
12133,5.59015775404377e-06
12137,2.10817587705969e-05
12141,4.89139457974146e-06
12143,4.75073095943642e-06
12144,0.000105296013411679
12154,1.60850022310615e-06
12163,3.87052776411167e-06
12170,1.35762831207675e-05
12193,1.36681670732881e-06
12196,3.01414492532011e-06
12206,1.30009445752684e-05
12209,2.07168267706765e-05
12214,3.59575950877531e-06
12228,1.67657100830679e-06
12233,1.66667661266853e-05
12238,1.89934839213881e-05
12242,3.34070484272654e-06
12245,9.96790932581849e-06
12247,5.36627225747518e-06
12251,4.62114965794034e-06
12287,4.4030617306148e-06
12292,0.00011523338257083
12304,2.36825969990694e-06
12317,7.14554609084641e-05
12320,0.000102476864864979
12323,9.9412436778523e-05
12328,1.14741885223954e-05
12333,7.33671788032873e-05
12334,3.6006341684328e-06
12335,6.10505223775686e-06
12352,2.07403175537156e-05
12358,3.41341407366338e-06
12364,4.34910854310641e-06
12376,3.44909507809849e-06
12396,4.38250925700703e-06
12402,0.00143475141234636
12406,2.50607772515726e-06
12408,9.75569860566225e-07
12410,0.000970348320872653
12413,8.36610411081569e-06
12417,4.89426723344116e-06
12424,9.23014059476911e-06
12425,1.98144638683322e-06
12426,3.66303513210339e-06
12430,3.30896329083965e-06
12432,0.000147961728319059
12433,4.03820728434473e-06
12451,8.57637746098291e-07
12457,8.501836621992e-06
12465,2.09212315482989e-05
12468,1.0380517615963e-05
12474,3.71589738232423e-06
12475,2.06815766138891e-05
12486,1.98134573013074e-05
12487,6.58569555867329e-06
12514,3.19444912626705e-06
12524,0.00183831905075684
12526,1.64571050133414e-06
12530,1.60256812417807e-06
12532,5.55805449005715e-07
12593,5.5138275344074e-06
12599,3.85664350668519e-06
